Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
76,1.56719740514643,8,0.0273392656524754,0.0174446853744765,0.0273392656524754,46,102,Shot
67,1.76493938458261,4,0.0022169445976376,0.0012561024004583,0.0022169445976376,48,102,Shot
52,1.55562500697163,0,0,0,0,50,102,Shot
47,1.43376282300893,0,0,0,0,52,102,Shot
43,1.42544666407018,0,0,0,0,54,102,Shot
38,1.23310089840264,0,0,0,0,56,102,Shot
26,1.06770598707328,0,0,0,0,58,102,Shot
22,0.673821972222273,0,0,0,0,60,102,Shot
16,0.253222344604343,1,0.000139578175786556,0.00055120797497016,0.000139578175786556,62,102,Shot
13,0.0585364590296593,1,0.000512153735285983,0.00874931186094608,0.000512153735285983,64,102,Shot
5,0.00818002744114312,1,0.00069133523040873,0.0845150258214927,0.00069133523040873,66,102,Shot
3,0.00126559931179909,1,0.000343306915414222,0.271260352477753,0.000343306915414222,68,102,Shot
1,0.000130820328576635,0,0,0,0,70,102,Shot
3,0.00384609063066987,0,0,0,0,16,104,Shot
14,0.051490976577948,0,0,0,0,18,104,Shot
22,0.297442490569721,0,0,0,0,20,104,Shot
34,0.956318943744415,0,0,0,0,22,104,Shot
45,1.92910991937302,0,0,0,0,24,104,Shot
47,2.42839324138186,0,0,0,0,26,104,Shot
60,2.29064873831993,2,0.000179231976919359,0.0000782450726385994,0.000179231976919359,28,104,Shot
70,1.94548435542285,4,0.00447806518352782,0.00230177393667837,0.00447806518352782,30,104,Shot
